player,aces,bk_pts,bp_saved,crosscourt,deep,dfs,down_middle,down_the_line,err_deep,err_net,err_wide,err_wide_deep,first_aces,first_forced,first_in,first_pts,first_pts_won,first_unret,first_won,first_won_lte_3_shots,forced_err,in_play,in_play_won,induced_forced,inside_in,inside_out,net_pts,net_unforced,net_winner,passed_at_net,passing_shot_induced_forced,pt_ending,pts,pts_won,pts_won_lte_3_shots,return_forced,return_pts,return_pts_won,returnable,returnable_won,second_aces,second_forced,second_in,second_pts,second_pts_won,second_unret,second_won,second_won_lte_3_shots,serve_pts,serve_return,shallow,shots,shots_in_pts_lost,shots_in_pts_won,snv_pts,total_shots,unforced,unforced_bh,unforced_fh,unret,very_deep,winners,winners_bh,winners_fh
Darya_Kasatkina,240.0,478.0,250.0,6424.0,8678.0,455.0,3554.0,1908.0,315.0,133.0,210.0,21.0,135.0,465.0,6586.0,3950.0,2363.0,24.0,1578.0,915.0,486.0,12539.0,6495.0,1836.0,192.0,2036.0,1232.0,150.0,564.0,182.0,56.0,10660.0,20524.0,10535.0,1185.0,0.0,3848.0,1750.0,24520.0,6495.0,9.0,21.0,1212.0,1818.0,780.0,0.0,520.0,270.0,3848.0,9668.0,2026.0,62441.0,31384.0,31057.0,0.0,95418.0,8073.0,710.0,942.0,24.0,3142.0,4918.0,366.0,702.0
Camila_Giorgi,40.0,70.0,32.0,564.0,588.0,105.0,500.0,98.0,63.0,42.0,21.0,0.0,21.0,141.0,958.0,574.0,366.0,0.0,244.0,204.0,153.0,1574.0,872.0,388.0,0.0,108.0,68.0,0.0,48.0,4.0,0.0,1485.0,3035.0,1464.0,279.0,0.0,608.0,270.0,3271.0,872.0,3.0,12.0,224.0,336.0,141.0,0.0,94.0,75.0,608.0,1335.0,147.0,5954.0,2946.0,3008.0,0.0,8479.0,1083.0,120.0,88.0,0.0,266.0,645.0,64.0,62.0
Kimberly_Birrell,65.0,90.0,60.0,894.0,1279.0,110.0,496.0,260.0,42.0,21.0,28.0,14.0,39.0,102.0,855.0,513.0,360.0,3.0,240.0,204.0,123.0,1837.0,931.0,360.0,8.0,250.0,88.0,22.0,48.0,4.0,0.0,1575.0,3255.0,1552.0,258.0,0.0,624.0,266.0,3581.0,931.0,0.0,21.0,282.0,423.0,177.0,0.0,118.0,54.0,624.0,1404.0,245.0,8397.0,4201.0,4196.0,0.0,12364.0,1168.0,126.0,106.0,3.0,593.0,646.0,56.0,78.0
Kim_Clijsters,111.0,116.0,54.0,1562.0,2373.0,145.0,920.0,402.0,28.0,42.0,42.0,0.0,60.0,249.0,1775.0,1065.0,693.0,3.0,462.0,357.0,279.0,3333.0,1760.0,780.0,24.0,446.0,366.0,40.0,132.0,42.0,20.0,2825.0,5946.0,3118.0,456.0,22.0,1136.0,486.0,6418.0,1760.0,3.0,30.0,426.0,639.0,282.0,0.0,188.0,99.0,1136.0,2535.0,462.0,15119.0,7614.0,7505.0,128.0,24154.0,2138.0,218.0,226.0,5.0,567.0,918.0,64.0,134.0
Lourdes_Dominguez_Lino,42.0,14.0,4.0,138.0,301.0,25.0,76.0,46.0,14.0,7.0,7.0,14.0,18.0,30.0,225.0,135.0,87.0,0.0,58.0,54.0,33.0,428.0,241.0,138.0,4.0,68.0,42.0,4.0,20.0,0.0,0.0,362.0,816.0,479.0,75.0,12.0,156.0,66.0,862.0,241.0,0.0,3.0,66.0,99.0,48.0,0.0,32.0,21.0,156.0,314.0,49.0,1504.0,698.0,806.0,70.0,2995.0,201.0,10.0,26.0,0.0,196.0,232.0,24.0,18.0
Natalia_Zvereva,55.0,46.0,20.0,476.0,733.0,30.0,174.0,204.0,14.0,14.0,21.0,0.0,27.0,39.0,538.0,322.0,169.0,0.0,114.0,94.0,45.0,999.0,568.0,193.0,18.0,116.0,104.0,10.0,48.0,18.0,12.0,846.0,1679.0,978.0,112.0,16.0,318.0,150.0,1947.0,568.0,0.0,6.0,102.0,153.0,81.0,0.0,54.0,18.0,318.0,761.0,117.0,4484.0,2221.0,2263.0,158.0,7886.0,590.0,68.0,52.0,0.0,189.0,394.0,22.0,60.0
Mary_Pierce,102.0,92.0,56.0,1168.0,1886.0,55.0,606.0,498.0,77.0,35.0,21.0,0.0,48.0,123.0,1380.0,828.0,525.0,6.0,350.0,264.0,132.0,2807.0,1401.0,584.0,20.0,276.0,390.0,40.0,198.0,70.0,12.0,2393.0,4662.0,2687.0,351.0,46.0,870.0,360.0,5480.0,1401.0,0.0,9.0,318.0,477.0,240.0,0.0,160.0,87.0,870.0,2162.0,481.0,11697.0,5802.0,5895.0,370.0,20646.0,1522.0,138.0,172.0,10.0,623.0,1227.0,122.0,148.0
Naomi_Osaka,398.0,214.0,118.0,2248.0,4525.0,265.0,1374.0,616.0,238.0,154.0,77.0,21.0,231.0,453.0,3655.0,2193.0,1539.0,42.0,1026.0,942.0,528.0,6767.0,3454.0,1399.0,8.0,648.0,498.0,62.0,264.0,52.0,14.0,5872.0,12631.0,6286.0,1230.0,36.0,2412.0,934.0,13439.0,3454.0,3.0,75.0,950.0,1425.0,678.0,0.0,452.0,288.0,2412.0,5302.0,1184.0,23482.0,11734.0,11748.0,312.0,39287.0,4208.0,428.0,398.0,42.0,1890.0,2853.0,212.0,348.0
Margarita_Gasparyan,124.0,104.0,42.0,990.0,1764.0,125.0,516.0,376.0,63.0,35.0,28.0,7.0,63.0,168.0,1560.0,936.0,603.0,18.0,402.0,324.0,201.0,2899.0,1581.0,797.0,16.0,344.0,376.0,54.0,190.0,50.0,32.0,2404.0,5137.0,2910.0,426.0,56.0,976.0,428.0,5615.0,1581.0,3.0,33.0,352.0,528.0,219.0,0.0,146.0,102.0,976.0,2196.0,665.0,10624.0,5210.0,5414.0,400.0,19994.0,1506.0,168.0,134.0,22.0,812.0,1052.0,74.0,144.0
Martina_Hingis,34.0,112.0,68.0,1028.0,1638.0,75.0,648.0,360.0,35.0,7.0,14.0,0.0,18.0,93.0,1080.0,648.0,417.0,0.0,278.0,168.0,96.0,2378.0,1195.0,467.0,28.0,326.0,380.0,82.0,160.0,70.0,14.0,1969.0,3768.0,2265.0,198.0,44.0,710.0,324.0,4546.0,1195.0,0.0,3.0,278.0,417.0,162.0,0.0,108.0,30.0,710.0,1804.0,406.0,10798.0,5372.0,5426.0,420.0,19564.0,1259.0,140.0,130.0,0.0,210.0,996.0,86.0,134.0
Conchita_Martinez,31.0,48.0,22.0,826.0,987.0,55.0,356.0,348.0,61.0,21.0,21.0,0.0,15.0,39.0,780.0,468.0,258.0,0.0,172.0,96.0,42.0,1506.0,772.0,266.0,30.0,180.0,168.0,34.0,58.0,24.0,12.0,1297.0,2430.0,1329.0,132.0,4.0,458.0,210.0,3000.0,772.0,0.0,3.0,146.0,219.0,114.0,0.0,76.0,36.0,458.0,1171.0,294.0,7473.0,3721.0,3752.0,110.0,12333.0,937.0,112.0,78.0,0.0,245.0,628.0,68.0,70.0
Anastasia_Pavlyuchenkova,280.0,260.0,128.0,1972.0,4053.0,350.0,1258.0,702.0,91.0,140.0,91.0,28.0,162.0,406.0,3298.0,1978.0,1255.0,12.0,838.0,775.0,529.0,6509.0,3646.0,1468.0,18.0,558.0,696.0,60.0,302.0,100.0,60.0,5544.0,11930.0,6091.0,1081.0,0.0,2306.0,1028.0,12786.0,3646.0,6.0,123.0,986.0,1479.0,660.0,0.0,440.0,306.0,2306.0,5071.0,987.0,22142.0,10705.0,11437.0,0.0,37687.0,3282.0,290.0,354.0,12.0,1568.0,3095.0,264.0,374.0
Jana_Novotna,159.0,190.0,112.0,1332.0,2856.0,135.0,652.0,520.0,49.0,91.0,63.0,14.0,66.0,261.0,2395.0,1437.0,885.0,3.0,590.0,405.0,273.0,4726.0,2510.0,1312.0,10.0,326.0,1556.0,248.0,536.0,390.0,160.0,3761.0,7986.0,5455.0,564.0,164.0,1506.0,670.0,9218.0,2510.0,3.0,12.0,548.0,822.0,369.0,0.0,246.0,159.0,1506.0,3665.0,1139.0,15810.0,7697.0,8113.0,1340.0,37187.0,2127.0,214.0,220.0,5.0,679.0,2078.0,192.0,278.0
Su_Wei_Hsieh,296.0,240.0,138.0,2220.0,4173.0,205.0,976.0,668.0,140.0,133.0,98.0,14.0,144.0,354.0,3310.0,1986.0,1287.0,15.0,858.0,711.0,384.0,6079.0,3265.0,1157.0,14.0,486.0,674.0,64.0,352.0,150.0,68.0,5113.0,10713.0,6088.0,909.0,144.0,2026.0,866.0,11967.0,3265.0,0.0,30.0,702.0,1053.0,453.0,3.0,302.0,198.0,2026.0,4723.0,799.0,22591.0,11154.0,11437.0,990.0,41641.0,3410.0,338.0,338.0,26.0,1821.0,2829.0,224.0,370.0
Maria_Teresa_Torro_Flor,35.0,28.0,16.0,174.0,364.0,45.0,90.0,46.0,35.0,28.0,0.0,0.0,21.0,48.0,320.0,192.0,126.0,0.0,84.0,81.0,57.0,498.0,318.0,101.0,4.0,34.0,28.0,0.0,12.0,4.0,2.0,460.0,1050.0,520.0,117.0,0.0,208.0,94.0,1044.0,318.0,0.0,9.0,80.0,120.0,45.0,0.0,30.0,36.0,208.0,414.0,56.0,1691.0,839.0,852.0,0.0,2742.0,378.0,26.0,42.0,0.0,126.0,222.0,14.0,28.0
Mary_Joe_Fernandez,75.0,128.0,82.0,1252.0,2047.0,80.0,864.0,360.0,63.0,77.0,28.0,0.0,33.0,139.0,1478.0,886.0,517.0,0.0,346.0,226.0,151.0,2891.0,1543.0,603.0,26.0,438.0,416.0,110.0,142.0,86.0,28.0,2510.0,4856.0,2858.0,322.0,60.0,918.0,412.0,5722.0,1543.0,0.0,12.0,326.0,487.0,238.0,0.0,160.0,96.0,918.0,2281.0,448.0,13259.0,6664.0,6595.0,522.0,23258.0,1913.0,158.0,234.0,0.0,269.0,997.0,84.0,136.0
Maria_Kirilenko,75.0,70.0,34.0,694.0,1239.0,60.0,462.0,242.0,7.0,14.0,0.0,7.0,45.0,144.0,1070.0,642.0,417.0,0.0,278.0,249.0,159.0,1803.0,949.0,349.0,2.0,244.0,220.0,18.0,110.0,28.0,8.0,1486.0,3189.0,1652.0,282.0,0.0,600.0,250.0,3371.0,949.0,0.0,15.0,172.0,258.0,108.0,0.0,72.0,33.0,600.0,1320.0,266.0,7373.0,3606.0,3767.0,0.0,12230.0,841.0,88.0,90.0,0.0,532.0,823.0,62.0,108.0
Pam_Shriver,28.0,28.0,20.0,38.0,175.0,25.0,24.0,18.0,14.0,21.0,7.0,0.0,9.0,60.0,380.0,228.0,147.0,0.0,98.0,117.0,75.0,556.0,315.0,79.0,0.0,4.0,224.0,54.0,104.0,38.0,16.0,427.0,1125.0,787.0,138.0,50.0,218.0,88.0,1123.0,315.0,3.0,15.0,66.0,99.0,48.0,0.0,32.0,21.0,218.0,450.0,308.0,1165.0,562.0,603.0,208.0,3489.0,268.0,42.0,14.0,0.0,28.0,313.0,30.0,42.0
Iva_Majoli,10.0,30.0,24.0,336.0,588.0,30.0,280.0,94.0,7.0,35.0,14.0,0.0,6.0,21.0,400.0,240.0,141.0,0.0,94.0,39.0,27.0,816.0,357.0,144.0,4.0,142.0,86.0,12.0,40.0,4.0,0.0,712.0,1329.0,661.0,69.0,0.0,252.0,100.0,1635.0,357.0,0.0,6.0,92.0,138.0,87.0,0.0,58.0,30.0,252.0,654.0,119.0,3905.0,1961.0,1944.0,0.0,5890.0,492.0,54.0,44.0,0.0,56.0,406.0,40.0,44.0
Laura_Siegemund,88.0,234.0,128.0,1764.0,4022.0,185.0,1306.0,632.0,126.0,117.0,70.0,28.0,48.0,366.0,3587.0,2149.0,1306.0,18.0,872.0,615.0,384.0,6657.0,3496.0,1232.0,22.0,650.0,768.0,120.0,446.0,100.0,42.0,5640.0,11215.0,6201.0,801.0,88.0,2122.0,934.0,13060.0,3496.0,0.0,18.0,684.0,1026.0,474.0,0.0,316.0,186.0,2122.0,5204.0,1037.0,22712.0,11251.0,11461.0,624.0,40156.0,3755.0,328.0,446.0,18.0,1474.0,2882.0,286.0,356.0
Helena_Sukova,161.0,148.0,92.0,300.0,1927.0,140.0,158.0,188.0,63.0,140.0,91.0,7.0,63.0,270.0,1962.0,1174.0,767.0,0.0,514.0,411.0,294.0,3559.0,1945.0,807.0,16.0,116.0,1438.0,190.0,442.0,338.0,96.0,2912.0,6589.0,4619.0,621.0,196.0,1272.0,540.0,7255.0,1945.0,6.0,24.0,484.0,726.0,327.0,0.0,218.0,210.0,1272.0,2919.0,1160.0,7921.0,3701.0,4220.0,1216.0,22640.0,1493.0,150.0,124.0,0.0,152.0,2485.0,208.0,288.0
Anke_Huber,20.0,20.0,10.0,410.0,532.0,35.0,204.0,114.0,0.0,14.0,0.0,0.0,12.0,30.0,385.0,231.0,156.0,0.0,104.0,69.0,33.0,770.0,357.0,156.0,2.0,72.0,26.0,0.0,12.0,0.0,0.0,657.0,1245.0,594.0,78.0,0.0,238.0,102.0,1463.0,357.0,0.0,3.0,84.0,126.0,48.0,0.0,32.0,9.0,238.0,582.0,133.0,3464.0,1733.0,1731.0,0.0,4799.0,437.0,34.0,58.0,0.0,70.0,284.0,32.0,26.0
Christina_Mchale,20.0,18.0,6.0,268.0,497.0,40.0,94.0,134.0,14.0,7.0,7.0,0.0,9.0,54.0,415.0,249.0,162.0,0.0,108.0,75.0,63.0,813.0,400.0,182.0,16.0,104.0,74.0,22.0,24.0,4.0,8.0,695.0,1421.0,685.0,102.0,0.0,270.0,112.0,1555.0,400.0,3.0,9.0,104.0,156.0,75.0,0.0,50.0,27.0,270.0,612.0,182.0,2912.0,1461.0,1451.0,0.0,4628.0,495.0,34.0,68.0,0.0,210.0,247.0,10.0,42.0
Sofia_Arvidsson,50.0,28.0,22.0,266.0,581.0,50.0,64.0,148.0,0.0,7.0,0.0,0.0,30.0,69.0,560.0,336.0,237.0,0.0,158.0,138.0,81.0,890.0,376.0,176.0,2.0,68.0,80.0,16.0,48.0,4.0,0.0,723.0,1609.0,746.0,165.0,0.0,310.0,110.0,1653.0,376.0,0.0,12.0,86.0,129.0,63.0,0.0,42.0,27.0,310.0,648.0,161.0,2759.0,1349.0,1410.0,0.0,4728.0,364.0,30.0,46.0,0.0,245.0,420.0,26.0,64.0
Maria_Sanchez,17.0,42.0,18.0,284.0,532.0,60.0,204.0,104.0,21.0,7.0,7.0,0.0,9.0,48.0,440.0,264.0,141.0,0.0,94.0,87.0,60.0,956.0,541.0,135.0,0.0,90.0,114.0,30.0,62.0,16.0,8.0,801.0,1629.0,940.0,129.0,14.0,314.0,156.0,1845.0,541.0,0.0,12.0,138.0,207.0,96.0,0.0,64.0,42.0,314.0,732.0,287.0,3313.0,1662.0,1651.0,144.0,6059.0,621.0,58.0,70.0,0.0,140.0,385.0,38.0,44.0
Louisa_Chirico,30.0,28.0,18.0,276.0,406.0,25.0,76.0,72.0,0.0,7.0,0.0,0.0,18.0,21.0,195.0,117.0,75.0,0.0,50.0,48.0,33.0,563.0,279.0,77.0,12.0,68.0,112.0,38.0,34.0,12.0,4.0,444.0,952.0,496.0,78.0,0.0,180.0,76.0,1046.0,279.0,0.0,12.0,102.0,153.0,81.0,0.0,54.0,30.0,180.0,408.0,63.0,2476.0,1231.0,1245.0,0.0,4425.0,294.0,38.0,26.0,0.0,189.0,222.0,10.0,40.0
Anna_Tatishvili,20.0,20.0,10.0,266.0,448.0,20.0,152.0,66.0,14.0,0.0,0.0,0.0,9.0,24.0,230.0,138.0,93.0,0.0,62.0,42.0,30.0,606.0,292.0,139.0,6.0,62.0,30.0,0.0,14.0,2.0,8.0,497.0,990.0,475.0,57.0,0.0,184.0,78.0,1138.0,292.0,3.0,6.0,92.0,138.0,66.0,0.0,44.0,15.0,184.0,444.0,56.0,2458.0,1218.0,1240.0,0.0,3806.0,290.0,26.0,34.0,0.0,210.0,245.0,18.0,30.0
Sania_Mirza,20.0,50.0,30.0,388.0,665.0,30.0,252.0,116.0,7.0,0.0,21.0,0.0,12.0,39.0,465.0,279.0,156.0,0.0,104.0,72.0,57.0,1014.0,590.0,240.0,2.0,144.0,96.0,10.0,44.0,12.0,0.0,821.0,1666.0,900.0,102.0,0.0,310.0,154.0,1924.0,590.0,0.0,18.0,124.0,186.0,78.0,0.0,52.0,30.0,310.0,756.0,189.0,4153.0,2021.0,2132.0,0.0,6745.0,471.0,54.0,44.0,0.0,266.0,400.0,42.0,44.0
Irina_Falconi,28.0,26.0,16.0,140.0,448.0,35.0,188.0,36.0,0.0,14.0,7.0,0.0,12.0,42.0,350.0,210.0,147.0,3.0,98.0,87.0,51.0,655.0,318.0,71.0,0.0,70.0,70.0,18.0,46.0,14.0,6.0,531.0,1160.0,633.0,108.0,20.0,222.0,90.0,1250.0,318.0,0.0,9.0,82.0,123.0,51.0,0.0,34.0,21.0,222.0,492.0,105.0,2160.0,1100.0,1060.0,92.0,3859.0,409.0,48.0,38.0,3.0,161.0,262.0,24.0,34.0
Magda_Linette,180.0,178.0,124.0,1636.0,3101.0,160.0,870.0,416.0,147.0,84.0,126.0,7.0,96.0,345.0,2505.0,1503.0,999.0,6.0,666.0,597.0,381.0,4595.0,2369.0,1152.0,20.0,338.0,388.0,60.0,204.0,54.0,4.0,4036.0,8454.0,4453.0,807.0,90.0,1602.0,630.0,9198.0,2369.0,0.0,36.0,600.0,900.0,459.0,0.0,306.0,210.0,1602.0,3636.0,715.0,15763.0,7749.0,8014.0,498.0,27836.0,2585.0,208.0,286.0,6.0,1294.0,1961.0,148.0,248.0
Vera_Zvonareva,40.0,60.0,22.0,1360.0,1449.0,50.0,646.0,480.0,21.0,35.0,21.0,0.0,24.0,48.0,925.0,555.0,321.0,0.0,214.0,96.0,48.0,2172.0,1065.0,461.0,6.0,258.0,282.0,32.0,144.0,20.0,10.0,1810.0,3331.0,1799.0,132.0,0.0,612.0,276.0,4154.0,1065.0,0.0,0.0,242.0,363.0,183.0,0.0,122.0,36.0,612.0,1631.0,397.0,11887.0,5977.0,5910.0,0.0,18334.0,1353.0,160.0,124.0,0.0,609.0,638.0,60.0,80.0
Rebecca_Sramkova,35.0,24.0,16.0,156.0,439.0,25.0,94.0,64.0,14.0,14.0,14.0,0.0,21.0,42.0,365.0,219.0,138.0,0.0,92.0,87.0,60.0,651.0,335.0,100.0,2.0,66.0,70.0,14.0,32.0,8.0,6.0,539.0,1223.0,595.0,129.0,0.0,232.0,90.0,1279.0,335.0,0.0,18.0,86.0,129.0,75.0,0.0,50.0,42.0,232.0,503.0,112.0,1999.0,931.0,1068.0,0.0,3674.0,222.0,26.0,14.0,0.0,210.0,495.0,30.0,68.0
Mirjana_Lucic,45.0,46.0,18.0,462.0,938.0,65.0,232.0,90.0,14.0,21.0,7.0,0.0,27.0,75.0,630.0,378.0,249.0,0.0,166.0,153.0,90.0,1337.0,692.0,271.0,2.0,114.0,164.0,18.0,84.0,26.0,2.0,1090.0,2298.0,1187.0,195.0,0.0,434.0,190.0,2534.0,692.0,0.0,15.0,182.0,273.0,117.0,0.0,78.0,42.0,434.0,990.0,175.0,4378.0,2107.0,2271.0,0.0,7727.0,558.0,62.0,50.0,0.0,455.0,674.0,48.0,94.0
Timea_Babos,34.0,32.0,12.0,484.0,945.0,50.0,396.0,120.0,0.0,42.0,21.0,0.0,18.0,81.0,705.0,423.0,270.0,0.0,180.0,120.0,93.0,1453.0,698.0,247.0,10.0,142.0,188.0,38.0,60.0,28.0,14.0,1206.0,2466.0,1313.0,165.0,24.0,462.0,186.0,2804.0,698.0,0.0,12.0,180.0,270.0,144.0,3.0,96.0,45.0,462.0,1104.0,280.0,5659.0,2881.0,2778.0,118.0,9789.0,937.0,80.0,116.0,3.0,371.0,493.0,44.0,66.0
Maria_Sakkari,131.0,80.0,40.0,804.0,1465.0,85.0,634.0,188.0,35.0,35.0,14.0,0.0,66.0,130.0,1134.0,678.0,440.0,15.0,296.0,256.0,160.0,2220.0,1136.0,363.0,34.0,280.0,212.0,54.0,82.0,34.0,8.0,1853.0,3989.0,2000.0,349.0,28.0,766.0,308.0,4253.0,1136.0,9.0,30.0,310.0,463.0,241.0,3.0,162.0,93.0,766.0,1668.0,400.0,8911.0,4490.0,4421.0,86.0,14392.0,1383.0,122.0,170.0,18.0,602.0,797.0,64.0,102.0
Aravane_Rezai,45.0,26.0,14.0,96.0,406.0,55.0,92.0,54.0,0.0,0.0,7.0,0.0,24.0,54.0,280.0,168.0,129.0,0.0,86.0,87.0,63.0,562.0,312.0,99.0,2.0,56.0,38.0,4.0,16.0,6.0,0.0,469.0,1102.0,530.0,108.0,0.0,220.0,98.0,1052.0,312.0,3.0,9.0,108.0,162.0,54.0,0.0,36.0,21.0,220.0,414.0,70.0,1517.0,736.0,781.0,0.0,2598.0,303.0,28.0,34.0,0.0,126.0,277.0,14.0,34.0
Silvia_Soler_Espinosa,20.0,22.0,10.0,244.0,399.0,20.0,138.0,84.0,0.0,0.0,0.0,0.0,9.0,36.0,280.0,168.0,105.0,0.0,70.0,57.0,39.0,598.0,317.0,170.0,10.0,80.0,144.0,10.0,60.0,18.0,22.0,478.0,995.0,564.0,69.0,0.0,188.0,86.0,1109.0,317.0,3.0,3.0,76.0,114.0,48.0,0.0,32.0,12.0,188.0,438.0,112.0,2574.0,1265.0,1309.0,0.0,4604.0,256.0,32.0,24.0,0.0,98.0,204.0,18.0,28.0
Alisa_Kleybanova,50.0,50.0,24.0,810.0,987.0,70.0,268.0,212.0,7.0,21.0,7.0,0.0,30.0,90.0,735.0,441.0,300.0,0.0,200.0,150.0,111.0,1461.0,747.0,304.0,2.0,128.0,84.0,8.0,46.0,16.0,6.0,1236.0,2548.0,1232.0,189.0,0.0,486.0,208.0,2770.0,747.0,0.0,21.0,192.0,288.0,117.0,0.0,78.0,39.0,486.0,1092.0,252.0,6204.0,3059.0,3145.0,0.0,9336.0,743.0,64.0,90.0,0.0,315.0,610.0,62.0,60.0
Romina_Oprandi,35.0,14.0,8.0,154.0,420.0,11.0,82.0,62.0,0.0,7.0,0.0,0.0,21.0,30.0,325.0,195.0,126.0,0.0,84.0,63.0,60.0,650.0,296.0,161.0,8.0,56.0,56.0,4.0,24.0,4.0,0.0,530.0,1158.0,557.0,99.0,0.0,218.0,78.0,1210.0,296.0,0.0,30.0,88.0,128.0,84.0,0.0,56.0,36.0,218.0,474.0,126.0,1835.0,919.0,916.0,0.0,3205.0,332.0,28.0,44.0,0.0,182.0,221.0,8.0,36.0
Dominique_Monami,21.0,30.0,14.0,158.0,434.0,25.0,122.0,60.0,0.0,0.0,0.0,0.0,9.0,33.0,295.0,177.0,90.0,0.0,60.0,48.0,45.0,623.0,383.0,133.0,0.0,44.0,30.0,6.0,18.0,4.0,2.0,500.0,1042.0,611.0,72.0,24.0,196.0,102.0,1148.0,383.0,0.0,12.0,78.0,117.0,51.0,0.0,34.0,24.0,196.0,450.0,91.0,1839.0,889.0,950.0,100.0,3239.0,310.0,26.0,42.0,0.0,161.0,205.0,18.0,24.0
Kaia_Kanepi,80.0,82.0,48.0,496.0,777.0,115.0,330.0,144.0,63.0,63.0,14.0,0.0,45.0,117.0,900.0,540.0,357.0,12.0,238.0,231.0,120.0,1769.0,966.0,294.0,0.0,146.0,144.0,10.0,84.0,18.0,10.0,1556.0,3296.0,1641.0,306.0,0.0,656.0,292.0,3624.0,966.0,3.0,3.0,296.0,444.0,189.0,0.0,126.0,75.0,656.0,1470.0,224.0,7076.0,3538.0,3538.0,0.0,11106.0,1207.0,136.0,106.0,12.0,357.0,771.0,54.0,108.0
Pauline_Parmentier,35.0,34.0,26.0,698.0,826.0,80.0,370.0,140.0,14.0,7.0,0.0,0.0,21.0,120.0,780.0,468.0,369.0,3.0,246.0,186.0,138.0,1381.0,520.0,332.0,30.0,210.0,168.0,26.0,72.0,24.0,8.0,1126.0,2503.0,1132.0,213.0,0.0,482.0,158.0,2599.0,520.0,0.0,18.0,170.0,255.0,117.0,0.0,78.0,27.0,482.0,1026.0,350.0,6432.0,3228.0,3204.0,0.0,10368.0,654.0,52.0,84.0,3.0,259.0,538.0,28.0,88.0
Elena_Gabriela_Ruse,15.0,32.0,20.0,300.0,476.0,30.0,152.0,56.0,0.0,5.0,0.0,0.0,9.0,60.0,345.0,207.0,150.0,0.0,100.0,96.0,69.0,740.0,406.0,144.0,4.0,48.0,36.0,8.0,8.0,4.0,0.0,597.0,1290.0,633.0,114.0,0.0,242.0,108.0,1366.0,406.0,0.0,9.0,104.0,156.0,51.0,0.0,34.0,18.0,242.0,533.0,140.0,2563.0,1262.0,1301.0,0.0,4045.0,373.0,32.0,48.0,0.0,252.0,287.0,22.0,36.0
Ying_Ying_Duan,45.0,62.0,38.0,394.0,1151.0,65.0,244.0,154.0,26.0,49.0,35.0,0.0,27.0,90.0,840.0,504.0,309.0,3.0,206.0,180.0,105.0,1615.0,875.0,359.0,4.0,126.0,92.0,16.0,36.0,14.0,10.0,1393.0,2832.0,1390.0,234.0,0.0,534.0,234.0,3182.0,875.0,0.0,15.0,198.0,297.0,141.0,0.0,94.0,54.0,534.0,1251.0,196.0,4749.0,2329.0,2420.0,0.0,7768.0,922.0,78.0,102.0,3.0,523.0,708.0,62.0,74.0
Maryna_Zanevska,25.0,38.0,22.0,294.0,567.0,65.0,140.0,96.0,0.0,0.0,0.0,0.0,15.0,51.0,420.0,252.0,174.0,0.0,116.0,78.0,66.0,819.0,402.0,214.0,0.0,76.0,58.0,6.0,38.0,10.0,0.0,655.0,1425.0,688.0,96.0,0.0,276.0,122.0,1505.0,402.0,0.0,15.0,108.0,162.0,57.0,0.0,38.0,18.0,276.0,588.0,119.0,2804.0,1389.0,1415.0,0.0,4533.0,409.0,42.0,44.0,0.0,245.0,224.0,18.0,28.0
Viktorija_Golubic,80.0,106.0,56.0,976.0,1965.0,105.0,918.0,268.0,21.0,35.0,0.0,7.0,36.0,162.0,1475.0,885.0,519.0,0.0,346.0,249.0,186.0,2863.0,1515.0,612.0,22.0,372.0,268.0,48.0,106.0,10.0,14.0,2363.0,4821.0,2481.0,339.0,0.0,908.0,406.0,5401.0,1515.0,12.0,24.0,318.0,477.0,234.0,0.0,156.0,90.0,908.0,2125.0,435.0,11738.0,5816.0,5922.0,0.0,18376.0,1549.0,168.0,162.0,0.0,749.0,1046.0,88.0,130.0
Kristina_Mladenovic,238.0,294.0,160.0,2022.0,3934.0,350.0,1244.0,656.0,42.0,70.0,63.0,0.0,120.0,360.0,2955.0,1773.0,1134.0,0.0,756.0,627.0,435.0,6319.0,3452.0,1442.0,60.0,796.0,736.0,92.0,314.0,144.0,58.0,5211.0,10930.0,6012.0,825.0,52.0,2094.0,970.0,12016.0,3452.0,6.0,75.0,912.0,1368.0,552.0,0.0,368.0,198.0,2094.0,4736.0,1387.0,22924.0,11146.0,11778.0,596.0,41039.0,3065.0,312.0,316.0,0.0,1477.0,2775.0,212.0,360.0
Lara_Arruabarrena,30.0,82.0,48.0,792.0,1587.0,55.0,442.0,314.0,28.0,21.0,7.0,0.0,18.0,135.0,1240.0,744.0,486.0,0.0,324.0,210.0,153.0,2308.0,1174.0,536.0,24.0,276.0,324.0,50.0,134.0,34.0,12.0,1888.0,3833.0,2017.0,258.0,0.0,712.0,304.0,4369.0,1174.0,0.0,18.0,216.0,324.0,126.0,0.0,84.0,48.0,712.0,1720.0,362.0,8821.0,4334.0,4487.0,0.0,15083.0,1086.0,120.0,110.0,0.0,560.0,974.0,88.0,118.0
